"sci_name","comm_name","name_label","year","catch_mt"
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2014,194.2063392969
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2015,179.6147683731
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2016,164.7848153504
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2017,150.0612996035
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2018,135.4065423972
"Ocyurus chrysurus","Yellowtail snapper","Yellowtail snapper
(Ocyurus chrysurus)",2019,119.7610705625
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1950,21.8061602957
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1951,22.2068956933
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1952,22.5945726141
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1953,22.9691910583
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1954,24.3769048721
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1955,23.6792525168
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1956,25.0608493773
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1957,24.3370800688
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1958,25.692559976
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1959,24.9426737142
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1960,25.225882822
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1961,25.0638047611
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1962,25.9337276793
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1963,26.2648707878
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1964,26.5803110095
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1965,26.8800483445
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1966,27.1680623783
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1967,27.4408709734
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1968,28.7446279763
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1969,27.9408718482
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1970,28.1680641278
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1971,28.1896389525
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1972,27.1546275587
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1973,27.1501068697
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1974,27.7785384237
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1975,28.0617683749
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1976,29.032873646
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1977,30.7681619296
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1978,30.029171687
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1979,29.1232875338
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1980,29.673586393
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1981,29.2080981411
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1982,30.025936587
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1983,31.0501786537
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1984,29.5654397257
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1985,29.6332582647
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1986,30.5074804244
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1987,30.8957985125
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1988,30.5135971445
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1989,29.6301070896
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1990,29.4991745016
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1991,28.8564318678
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1992,28.1406307962
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1993,27.4154660211
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1994,26.6633302399
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1995,26.551886253
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1996,28.0042109836
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1997,24.958286841
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1998,24.1523119597
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",1999,23.3221334726
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2000,21.2775311969
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2001,19.5496540532
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2002,18.2924641986
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2003,16.715718845
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2004,15.1710559957
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2005,13.7778859022
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2006,12.410834482
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2007,11.0825797472
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2008,9.4519857552
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2009,8.707207018
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2010,8.0476713059
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2011,7.3526630863
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2012,6.6524178702
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2013,5.9494210292
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2014,5.2463299563
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2015,4.5483818187
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2016,3.8512409921
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2017,3.1654059359
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2018,2.4917975197
"Rachycentron canadum","Cobia","Cobia
(Rachycentron canadum)",2019,1.8169677422
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1950,2.9862700068
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1951,3.0411491823
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1952,3.0942400496
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1953,3.1455426085
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1954,3.3383236154
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1955,3.2427828016
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1956,3.4319871919
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1957,3.3328697614
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1958,3.5184975352
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1959,39.2678182149
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1960,179.3215966835
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1961,199.3465718506
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1962,219.9337553298
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1963,175.8620379518
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1964,134.182664355
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1965,3.6811195123
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1966,3.7205619294
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1967,3.7579220201
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1968,3.9364665405
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1969,3.8263952219
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1970,3.8575083332
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1971,3.8604629226
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1972,3.7187220824
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1973,3.7181029913
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1974,3.8041642822
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1975,3.8429515375
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1976,3.9759406794
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1977,4.2135817533
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1978,4.1123798744
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1979,3.9883225145
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1980,4.0636838323
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1981,3.9999370018
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1982,4.1119368398
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1983,4.252202862
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1984,4.0488735611
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1985,4.0581610498
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1986,4.1778824212
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1987,4.2310610938
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1988,4.1787200825
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1989,191.787988367
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1990,667.8029545506
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1991,3.9517776546
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1992,3.8537514436
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1993,3.7544429093
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1994,3.6514407991
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1995,3.6361789727
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1996,3.8350692736
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1997,3.4179416459
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1998,3.3075664776
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",1999,3.1938767183
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2000,2.9138762795
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2001,4.0746122921
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2002,5.2508972149
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2003,6.2510441486
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2004,7.1384865138
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2005,7.9701231048
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2006,8.6864837525
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2007,9.2822438157
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2008,9.4034993191
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2009,10.2432292977
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2010,11.1719882356
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2011,12.0479982718
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2012,12.8995258822
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2013,13.7217513948
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2014,14.509614499
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2015,15.2658911023
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2016,15.960306858
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2017,16.6114305455
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2018,17.2046625809
"Scomberomorus cavalla","King mackerel","King mackerel
(Scomberomorus cavalla)",2019,17.5686196619
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2001,2.7309686277
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2002,5.3663489893
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2003,7.7430169303
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2004,9.8908312727
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2005,11.8890341113
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2006,13.6549541061
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2007,15.1747917213
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2008,15.8481891471
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2009,17.6886714005
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2010,19.6803347704
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2011,21.5784010512
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2012,23.4300211599
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2013,25.2251104592
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2014,26.953067973
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2015,28.6179171667
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2016,30.1616510403
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2017,31.6177500883
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2018,32.9574347942
"Seriola dumerili","Greater amberjack","Greater amberjack
(Seriola dumerili)",2019,33.8493573226
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1950,119.5156071267
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1951,125.2962468353
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1952,127.483606286
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1953,129.597286906
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1954,137.5399214783
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1955,133.6036116531
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1956,141.3988885638
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1957,137.3152210769
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1958,144.9631403259
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1959,140.7321151772
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1960,142.330043981
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1961,141.415563497
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1962,146.3238621712
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1963,148.1922452728
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1964,149.9720291935
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1965,151.6632139333
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1966,153.2882531985
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1967,154.8274999962
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1968,162.1835871095
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1969,157.6486161886
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1970,158.9304855833
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1971,159.0522155447
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1972,153.2124509572
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1973,153.1869442236
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1974,156.7326948863
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1975,158.3307412928
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1976,163.8099333169
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1977,173.6008159377
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1978,169.431268554
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1979,164.3200685901
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1980,167.4249772023
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1981,164.7985889081
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1982,169.4130153998
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1983,175.1920170474
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1984,166.8147896414
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1985,167.1974369286
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1986,172.1299928799
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1987,174.3209699395
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1988,172.1645047765
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1989,167.1796572982
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1990,166.4409065027
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1991,162.8144095432
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1992,158.7757006218
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1993,154.6841596021
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1994,150.4404421638
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1995,149.8116503922
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1996,158.0059896844
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1997,140.8202079121
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1998,136.2727182915
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",1999,131.5886665416
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2000,120.0525655503
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2001,115.4744098616
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2002,113.3709864207
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2003,108.9747045928
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2004,104.326119976
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2005,100.2490115352
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2006,95.8794579908
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2007,91.2628629845
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2008,83.337723119
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2009,82.6203493081
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2010,82.6701872321
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2011,82.3426613697
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2012,81.8976443997
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2013,81.3300647351
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2014,80.63484372
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2015,79.8491487861
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2016,78.8386848934
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2017,77.7260798252
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2018,76.4620371886
"Sphyraena barracuda","Great barracuda","Great barracuda
(Sphyraena barracuda)",2019,74.3432947737
"Thunnus albacares","Yellowfin tuna","Yellowfin tuna
(Thunnus albacares)",1985,42.0736036653
"Thunnus albacares","Yellowfin tuna","Yellowfin tuna
(Thunnus albacares)",1986,56.6586716961
"Thunnus albacares","Yellowfin tuna","Yellowfin tuna
(Thunnus albacares)",1987,2.8667947621
"Thunnus albacares","Yellowfin tuna","Yellowfin tuna
(Thunnus albacares)",1989,6.038469674
"Thunnus albacares","Yellowfin tuna","Yellowfin tuna
(Thunnus albacares)",1990,9.501348557
